,Sum_of_CBX,DC_Rating,String_count,Relative_DC,Sum_of_CBX/Relative_DC,Sum/Top_performer,Estimated_Downstrings
2096.05.005.BLK02.PAD03.INV01.CMB20,5734.907834342877,135.0,80,0.7114624505928854,8060.731567159711,0.8487360842585069,12.10111325931945
2096.05.005.BLK02.PAD04.INV01.CMB01,6570.722212325826,168.75,100,0.8893280632411067,7388.412087637485,0.7779457598734119,22.205424012658813
2096.05.005.BLK02.PAD04.INV01.CMB02,6947.132827498198,168.75,100,0.8893280632411067,7811.664912697974,0.8225111870186019,17.748881298139807
2096.05.005.BLK02.PAD04.INV01.CMB03,7152.819023798681,168.75,100,0.8893280632411067,8042.947613426962,0.8468635639881058,15.313643601189419
2096.05.005.BLK02.PAD04.INV01.CMB04,7158.825524656419,168.75,100,0.8893280632411067,8049.701589946995,0.8475747083224664,15.24252916775336
2096.05.005.BLK02.PAD04.INV01.CMB05,6986.146056498897,168.75,100,0.8893280632411067,7855.53312130765,0.8271301885681016,17.286981143189838
2096.05.005.BLK02.PAD04.INV01.CMB06,7066.092699673018,168.75,100,0.8893280632411067,7945.428680076771,0.8365955334820521,16.340446651794792
2096.05.005.BLK02.PAD04.INV01.CMB07,5648.352330988367,168.75,100,0.8893280632411067,6351.258398844697,0.6687410613586305,33.12589386413695
2096.05.005.BLK02.PAD04.INV01.CMB08,6959.842579497334,168.75,100,0.8893280632411067,7825.956322723669,0.82401596797833,17.598403202167002
2096.05.005.BLK02.PAD04.INV01.CMB09,6948.778842879403,168.75,100,0.8893280632411067,7813.51576554884,0.8227060682881362,17.72939317118638
2096.05.005.BLK02.PAD04.INV01.CMB10,6205.966565171758,168.75,100,0.8893280632411067,6978.264626615354,0.734760231719278,26.523976828072204
2096.05.005.BLK02.PAD04.INV01.CMB11,6974.919567316386,168.75,100,0.8893280632411067,7842.909557915758,0.8258010196616127,17.41989803383873
2096.05.005.BLK02.PAD04.INV01.CMB12,6661.340825217778,168.75,100,0.8893280632411067,7490.307683467102,0.7886746209311297,21.132537906887027
2096.05.005.BLK02.PAD04.INV01.CMB13,6908.273905248867,168.75,100,0.8893280632411067,7767.970213457615,0.8179104547367821,18.208954526321786
2096.05.005.BLK02.PAD04.INV01.CMB14,6758.035307141313,168.75,100,0.8893280632411067,7599.035256474454,0.8001228392220294,19.987716077797057
2096.05.005.BLK02.PAD04.INV01.CMB15,6939.770235292308,168.75,100,0.8893280632411067,7803.386086795351,0.8216394871957873,17.836051280421273
2096.05.005.BLK02.PAD04.INV01.CMB16,6930.189353397543,168.75,100,0.8893280632411067,7792.612917375904,0.8205051512422905,17.94948487577095
2096.05.005.BLK02.PAD04.INV01.CMB17,6710.104667339947,168.75,100,0.8893280632411067,7545.13991483114,0.7944480538945435,20.555194610545648
2096.05.005.BLK02.PAD04.INV01.CMB18,5405.052743027438,135.0,80,0.7114624505928854,7597.10191103301,0.7999192720859923,16.00645823312061
2096.05.005.BLK02.PAD05.INV01.CMB01,5685.257356886371,135.0,80,0.7114624505928854,7990.945062734732,0.8413880757054053,12.688953943567576
2096.05.005.BLK02.PAD05.INV01.CMB02,5595.0601389482335,135.0,80,0.7114624505928854,7864.167861966128,0.8280393636118312,13.756850911053506
2096.05.005.BLK02.PAD05.INV01.CMB03,5587.265348029968,135.0,80,0.7114624505928854,7853.211850286566,0.8268857757055069,13.849137943559446
2096.05.005.BLK02.PAD05.INV01.CMB04,7053.911778102965,168.75,100,0.8893280632411067,7931.731910489112,0.8351533638117231,16.48466361882769
2096.05.005.BLK02.PAD05.INV01.CMB05,7168.334831741405,168.75,100,0.8893280632411067,8060.394277469224,0.8487005701207665,15.12994298792335
2096.05.005.BLK02.PAD05.INV01.CMB06,6902.564320250162,168.75,100,0.8893280632411067,7761.550102325738,0.8172344639861693,18.27655360138307
2096.05.005.BLK02.PAD05.INV01.CMB07,6783.498315778583,168.75,100,0.8893280632411067,7627.666995075473,0.8031375519070103,19.68624480929897
2096.05.005.BLK02.PAD05.INV01.CMB08,5401.92972429677,135.0,80,0.7114624505928854,7592.712334706015,0.799457081800621,16.043433455950318
2096.05.005.BLK02.PAD05.INV01.CMB09,5435.327914725317,135.0,80,0.7114624505928854,7639.655346808362,0.8043998376712379,15.648012986300968
2096.05.005.BLK02.PAD05.INV01.CMB10,5975.566486113956,151.875,90,0.8003952569169961,7465.769486354719,0.7860909282280037,19.251816459479663
2096.05.005.BLK02.PAD05.INV01.CMB11,6947.116918826922,168.75,100,0.8893280632411067,7811.647024280939,0.8225093034991098,17.749069650089023
2096.05.005.BLK02.PAD05.INV01.CMB12,6938.79695747243,168.75,100,0.8893280632411067,7802.291689957889,0.8215242552123483,17.84757447876517
2096.05.005.BLK02.PAD05.INV01.CMB13,6921.53538773337,168.75,100,0.8893280632411067,7782.882013762412,0.8194805582558599,18.051944174414015
2096.05.005.BLK02.PAD05.INV01.CMB14,7197.460157035176,168.75,100,0.8893280632411067,8093.144087688443,0.8521488856308516,14.785111436914844
2096.05.005.BLK02.PAD05.INV01.CMB15,6990.567531128898,168.75,100,0.8893280632411067,7860.504823891605,0.8276536724911236,17.234632750887634
2096.05.005.BLK02.PAD05.INV01.CMB16,6960.846242879201,168.75,100,0.8893280632411067,7827.084886437502,0.8241347974839816,17.586520251601844
2096.05.005.BLK02.PAD05.INV01.CMB17,6963.996216240225,168.75,100,0.8893280632411067,7830.626856483454,0.8245077410266756,17.549225897332445
2096.05.005.BLK02.PAD05.INV01.CMB18,6999.849717950005,168.75,100,0.8893280632411067,7870.942127294894,0.8287526442093751,17.124735579062488
2096.05.005.BLK02.PAD05.INV01.CMB19,6993.262255000532,168.75,100,0.8893280632411067,7863.534891178376,0.8279727164169245,17.20272835830755
2096.05.005.BLK02.PAD06.INV01.CMB01,4156.543657884813,101.25,60,0.5335968379446641,7789.670706998945,0.8201953580065775,10.788278519605349
2096.05.005.BLK02.PAD06.INV01.CMB02,4187.859742293611,101.25,60,0.5335968379446641,7848.359368890989,0.8263748449017324,10.417509305896056
2096.05.005.BLK02.PAD06.INV01.CMB03,7130.396645327855,168.75,100,0.8893280632411067,8017.734894524211,0.8442088490733688,15.57911509266312
2096.05.005.BLK02.PAD06.INV01.CMB04,7109.440390600596,168.75,100,0.8893280632411067,7994.170750319782,0.8417277170180041,15.827228298199591
2096.05.005.BLK02.PAD06.INV01.CMB05,5621.291823460933,135.0,80,0.7114624505928854,7901.037951864534,0.8319215144396944,13.446278844824446
2096.05.005.BLK02.PAD06.INV01.CMB06,5700.06828928269,135.0,80,0.7114624505928854,8011.7626510473365,0.8435800155114807,12.513598759081548
2096.05.005.BLK02.PAD06.INV01.CMB07,4920.901063080105,135.0,80,0.7114624505928854,6916.599827551481,0.7282673793450236,21.73860965239811
2096.05.005.BLK02.PAD06.INV01.CMB08,5476.837549479303,135.0,80,0.7114624505928854,7697.999444545909,0.8105430444807917,15.156556441536662
2096.05.005.BLK02.PAD06.INV01.CMB09,7001.757317613083,168.75,100,0.8893280632411067,7873.087117138267,0.8289784959531369,17.102150404686313
2096.05.005.BLK02.PAD06.INV01.CMB10,6177.117661499342,168.75,100,0.8893280632411067,6945.825637152594,0.7313446433617528,26.865535663824723
2096.05.005.BLK02.PAD06.INV01.CMB11,5589.396222829454,135.0,80,0.7114624505928854,7856.206913199177,0.8272011339267028,13.823909285863776
2096.05.005.BLK02.PAD06.INV01.CMB12,5194.602336423795,135.0,80,0.7114624505928854,7301.302172862334,0.7687737229000475,18.498102167996198
2096.05.005.BLK02.PAD06.INV01.CMB13,5348.488939436382,135.0,80,0.7114624505928854,7517.598342652248,0.7915481277612046,16.67614977910363
2096.05.005.BLK02.PAD06.INV01.CMB14,4979.069351660247,118.125,70,0.6225296442687747,7998.124101397096,0.8421439759747876,11.049921681764866
2096.05.005.BLK02.PAD06.INV01.CMB15,5513.426681438117,135.0,80,0.7114624505928854,7749.427502243576,0.8159580428525486,14.723356571796113
2096.05.005.BLK02.PAD06.INV01.CMB16,5535.235756664264,135.0,80,0.7114624505928854,7780.0813690892155,0.8191856708534543,14.465146331723657
2096.05.005.BLK02.PAD06.INV01.CMB17,6221.854638101744,168.75,100,0.8893280632411067,6996.129881954405,0.7366413124542475,26.33586875457525
2096.05.005.BLK02.PAD06.INV01.CMB18,6482.874456777644,168.75,100,0.8893280632411067,7289.632166954418,0.767544956623062,23.245504337693802
2096.05.005.BLK02.PAD06.INV01.CMB19,7181.01863969142,168.75,100,0.8893280632411067,8074.656514853019,0.850202279414648,14.9797720585352
2096.05.005.BLK02.PAD06.INV01.CMB20,5811.193139686325,168.75,100,0.8893280632411067,6534.363841513957,0.6880207253844961,31.19792746155039
2096.05.005.BLK02.PAD06.INV01.CMB21,5748.775122795932,135.0,80,0.7114624505928854,8080.222811485392,0.8507883697425817,11.936930420593468
2096.05.005.BLK02.PAD07.INV01.CMB01,5562.75082254417,135.0,80,0.7114624505928854,7818.755322798194,0.8232577553485493,14.139379572116058
2096.05.005.BLK02.PAD07.INV01.CMB02,7001.032453678971,168.75,100,0.8893280632411067,7872.272047914576,0.8288926751246487,17.11073248753513
2096.05.005.BLK02.PAD07.INV01.CMB03,6988.17283193689,168.75,100,0.8893280632411067,7857.812117689037,0.8273701502202994,17.262984977970063
2096.05.005.BLK02.PAD07.INV01.CMB04,6108.3597174880315,151.875,90,0.8003952569169961,7631.679054441836,0.8035599924172852,17.679600682444338
2096.05.005.BLK02.PAD07.INV01.CMB05,7152.023369821599,168.75,100,0.8893280632411067,8042.052944732732,0.8467693619174969,15.323063808250314
2096.05.005.BLK02.PAD07.INV01.CMB06,7123.03860406677,168.75,100,0.8893280632411067,8009.461185906191,0.843337688063199,15.666231193680103
2096.05.005.BLK02.PAD07.INV01.CMB07,7011.004683050061,168.75,100,0.8893280632411067,7883.485265829625,0.8300733449665684,16.99266550334316
2096.05.005.BLK02.PAD07.INV01.CMB08,6966.515855603181,168.75,100,0.8893280632411067,7833.460050967133,0.8248060556860816,17.519394431391845
2096.05.005.BLK02.PAD07.INV01.CMB09,6931.000677534437,168.75,100,0.8893280632411067,7793.525206294278,0.8206012085936416,17.93987914063584
2096.05.005.BLK02.PAD07.INV01.CMB10,6947.277231369682,168.75,100,0.8893280632411067,7811.8272868290205,0.8225282838271263,17.74717161728737
2096.05.005.BLK02.PAD07.INV01.CMB11,5473.326281373878,135.0,80,0.7114624505928854,7693.064162153285,0.8100233953375687,15.198128372994502
2096.05.005.BLK02.PAD07.INV01.CMB12,6683.8892248481925,168.75,100,0.8893280632411067,7515.662106162635,0.7913442562189382,20.865574378106178
2096.05.005.BLK02.PAD07.INV01.CMB13,7141.374706119996,168.75,100,0.8893280632411067,8030.079113992706,0.8455086051076228,15.449139489237718
2096.05.005.BLK02.PAD07.INV01.CMB14,7016.830306879937,168.75,100,0.8893280632411067,7890.0358561805515,0.8307630742247263,16.923692577527373
2096.05.005.BLK02.PAD07.INV01.CMB15,6987.522216682619,168.75,100,0.8893280632411067,7857.0805369809,0.8272931201219306,17.270687987806944
2096.05.005.BLK02.PAD07.INV01.CMB16,5617.818051705985,168.75,100,0.8893280632411067,6316.924298140509,0.6651259316467155,33.48740683532845
2096.05.005.BLK02.PAD07.INV01.CMB17,5475.09745655413,135.0,80,0.7114624505928854,7695.5536472677495,0.8102855199140127,15.177158406878988
2096.05.005.BLK02.PAD07.INV01.CMB18,5514.886914182641,135.0,80,0.7114624505928854,7751.479940490045,0.8161741495900049,14.706068032799609
2096.05.005.BLK02.PAD07.INV01.CMB19,5233.655303481669,135.0,80,0.7114624505928854,7356.193287671456,0.7745533558596022,18.035731531231825
