Date (-05:00),Irradiance Reference (Link) (W/m²),Meter AC Power (W)
8/16/2022 10:55,386.788,15478900
8/16/2022 11:00,493.8513,17301300
8/16/2022 11:05,296.098,11736900
8/16/2022 11:10,254.1083,8787570
8/16/2022 11:15,289.4633,11789400
8/16/2022 11:20,169.196,5550980
8/16/2022 11:25,377.1183,11770300
8/16/2022 11:30,470.4677,14277200
8/16/2022 11:35,362.9997,13169000
8/16/2022 11:40,191.2217,6501460
8/16/2022 11:45,348.886,12571200
8/16/2022 11:50,367.9487,16347200
8/16/2022 11:55,474.458,19162000
8/16/2022 12:00,229.4607,8101060
8/16/2022 12:05,276.3377,10955100
8/16/2022 12:10,331.0253,15485200
8/16/2022 12:15,399.7137,7552950
8/16/2022 12:20,478.6033,18141300
8/16/2022 12:25,800.0803,27300100
8/16/2022 12:30,373.3113,14961400
8/16/2022 12:35,554.013,20221800
8/16/2022 12:40,434.7923,16291100
8/16/2022 12:45,243.434,7659270
8/16/2022 12:50,226.92,7834240
8/16/2022 12:55,633.1797,24796600
8/16/2022 13:00,711.263,25188100
8/16/2022 13:05,683.5777,19600200
8/16/2022 13:10,425.7603,14694600
8/16/2022 13:15,724.1563,24592400
8/16/2022 13:20,768.902,25546000
8/16/2022 13:25,735.941,25426200
8/16/2022 13:30,760.9257,25460300
8/16/2022 13:35,825.0927,27438000
8/16/2022 13:40,574.8083,17462600
8/16/2022 13:45,441.9733,16781300
8/16/2022 13:50,748.3587,26973600
8/16/2022 13:55,865.7317,28136700
8/16/2022 14:00,930.7583,28675400
8/16/2022 14:05,344.1067,11464000
8/16/2022 14:10,720.9093,22515300
8/16/2022 14:15,748.69,22727400
8/16/2022 14:20,814.6107,27421900
8/16/2022 14:25,820.2107,27732600
8/16/2022 14:30,639.5077,22913300
8/16/2022 14:35,845.2137,27555400
8/16/2022 14:40,782.5873,26551900
8/16/2022 14:45,603.7987,20066400
8/16/2022 14:50,99.6054,2377170
8/16/2022 14:55,86.4378,2329570
8/16/2022 15:00,117.6073,3732450
8/16/2022 15:05,188.5027,7301170
8/16/2022 15:10,187.6393,6931690
8/16/2022 15:15,163.1967,6067380
8/16/2022 15:20,130.543,4855320
8/16/2022 15:25,121.8933,4616000
8/16/2022 15:30,86.1364,3139770
8/16/2022 15:35,62.3659,2170400
8/16/2022 15:40,53.7196,1881040
8/16/2022 15:45,42.6596,1425240
8/16/2022 15:50,28.1584,829725
8/16/2022 15:55,14.7474,278580
8/16/2022 16:00,12.1519,179220
8/16/2022 16:05,11.0571,92475
8/16/2022 16:10,14.9835,261660
8/16/2022 16:15,18.7467,416145
8/16/2022 16:20,20.236,483885
8/16/2022 16:25,19.2943,436965
8/16/2022 16:30,18.2,381150
8/16/2022 16:35,15.1365,261330
8/16/2022 16:40,13.4056,194505
8/16/2022 16:45,11.8339,146160
8/16/2022 16:50,10.1894,92565
8/16/2022 16:55,9.7915,80805
8/16/2022 17:00,9.9509,90300
8/16/2022 17:05,8.4519,44640
8/16/2022 17:10,6.973,0
8/16/2022 17:15,6.7341,0
8/16/2022 17:20,6.2702,0
8/16/2022 17:25,5.5606,0
8/16/2022 17:30,4.9371,0
8/16/2022 17:35,4.3866,0
8/16/2022 17:40,3.8362,0
8/16/2022 17:45,3.6838,0
8/16/2022 17:50,3.2927,0
8/16/2022 17:55,3.0572,0
8/16/2022 18:00,2.7388,0
8/16/2022 18:05,2.427,0
8/16/2022 18:10,2.427,0
8/16/2022 18:15,2.1916,0
8/16/2022 18:20,2.0358,0
8/16/2022 18:25,1.7242,0
8/16/2022 18:30,1.7242,0
8/16/2022 18:35,1.5652,0
8/16/2022 18:40,1.3331,0
8/16/2022 18:45,1.3331,0
8/16/2022 18:50,1.1738,0
8/16/2022 18:55,0.8622,0
8/16/2022 19:00,0.703,0
8/16/2022 19:05,0.4711,0
8/16/2022 19:10,0.3913,0
8/16/2022 19:15,0.1592,0
8/16/2022 19:20,0,0
8/16/2022 19:25,0,0
8/16/2022 19:30,,0
8/16/2022 19:35,,0
8/16/2022 19:40,,0
8/16/2022 19:45,,0
8/16/2022 19:50,,0
8/16/2022 19:55,,0
8/16/2022 20:00,,0
8/16/2022 20:05,,0
8/16/2022 20:10,0,0
8/16/2022 20:15,0.9245,0
8/16/2022 20:20,0.8151,0
8/16/2022 20:25,0.4672,0
8/16/2022 20:30,0.1143,0
8/16/2022 20:35,0,0
8/16/2022 20:40,0,0
8/16/2022 20:45,0,0
8/16/2022 20:50,0,0
8/16/2022 20:55,0,0
8/16/2022 21:00,0,0
8/16/2022 21:05,0,0
8/16/2022 21:10,0,0
8/16/2022 21:15,0,0
8/16/2022 21:20,0,0
8/16/2022 21:25,0,0
8/16/2022 21:30,0,0
8/16/2022 21:35,,0
8/16/2022 21:40,,0
8/16/2022 21:45,,0
8/16/2022 21:50,,0
8/16/2022 21:55,,0
8/16/2022 22:00,,0
8/16/2022 22:05,,0
8/16/2022 22:10,,0
8/16/2022 22:15,,0
8/16/2022 22:20,,0
8/16/2022 22:25,,0
8/16/2022 22:30,,0
8/16/2022 22:35,,0
8/16/2022 22:40,,0
8/16/2022 22:45,,0
8/16/2022 22:50,,0
8/16/2022 22:55,,0
8/16/2022 23:00,,0
8/16/2022 23:05,,0
8/16/2022 23:10,,0
8/16/2022 23:15,,0
8/16/2022 23:20,,0
8/16/2022 23:25,,0
8/16/2022 23:30,,0
8/16/2022 23:35,,0
8/16/2022 23:40,,0
8/16/2022 23:45,,0
8/16/2022 23:50,,0
8/16/2022 23:55,,0
8/17/2022 0:00,,0
8/17/2022 0:05,,0
8/17/2022 0:10,,0
8/17/2022 0:15,,0
8/17/2022 0:20,,0
8/17/2022 0:25,,0
8/17/2022 0:30,,0
8/17/2022 0:35,,0
8/17/2022 0:40,,0
8/17/2022 0:45,,0
8/17/2022 0:50,,0
8/17/2022 0:55,,0
8/17/2022 1:00,,0
8/17/2022 1:05,,0
8/17/2022 1:10,,0
8/17/2022 1:15,,0
8/17/2022 1:20,,0
8/17/2022 1:25,,0
8/17/2022 1:30,,0
8/17/2022 1:35,,0
8/17/2022 1:40,,0
8/17/2022 1:45,,0
8/17/2022 1:50,,0
8/17/2022 1:55,,0
8/17/2022 2:00,,0
8/17/2022 2:05,,0
8/17/2022 2:10,,0
8/17/2022 2:15,,0
8/17/2022 2:20,,0
8/17/2022 2:25,,0
8/17/2022 2:30,,0
8/17/2022 2:35,,0
8/17/2022 2:40,,0
8/17/2022 2:45,,0
8/17/2022 2:50,,0
8/17/2022 2:55,,0
8/17/2022 3:00,,0
8/17/2022 3:05,,0
8/17/2022 3:10,,0
8/17/2022 3:15,,0
8/17/2022 3:20,,0
8/17/2022 3:25,,0
8/17/2022 3:30,,0
8/17/2022 3:35,,0
8/17/2022 3:40,,0
8/17/2022 3:45,,0
8/17/2022 3:50,,0
8/17/2022 3:55,,0
8/17/2022 4:00,,0
8/17/2022 4:05,,0
8/17/2022 4:10,,0
8/17/2022 4:15,,0
8/17/2022 4:20,,0
8/17/2022 4:25,,0
8/17/2022 4:30,,0
8/17/2022 4:35,,0
8/17/2022 4:40,,0
8/17/2022 4:45,,0
8/17/2022 4:50,,0
8/17/2022 4:55,,0
8/17/2022 5:00,,0
8/17/2022 5:05,,0
8/17/2022 5:10,,0
8/17/2022 5:15,,0
8/17/2022 5:20,,0
8/17/2022 5:25,,0
8/17/2022 5:30,,0
8/17/2022 5:35,,0
8/17/2022 5:40,,0
8/17/2022 5:45,,0
8/17/2022 5:50,,0
8/17/2022 5:55,,0
8/17/2022 6:00,,0
8/17/2022 6:05,0,0
8/17/2022 6:10,1.1957,0
8/17/2022 6:15,3.9553,0
8/17/2022 6:20,6.1903,0
8/17/2022 6:25,10.2693,0
8/17/2022 6:30,15.0548,218415
8/17/2022 6:35,19.6876,386580
8/17/2022 6:40,23.9255,539700
8/17/2022 6:45,27.5266,665985
8/17/2022 6:50,31.2138,795720
8/17/2022 6:55,36.7713,997200
8/17/2022 7:00,48.8355,1444540
8/17/2022 7:05,57.3843,1728510
8/17/2022 7:10,63.678,1951140
8/17/2022 7:15,63.2929,1930620
8/17/2022 7:20,65.2691,1994200
8/17/2022 7:25,60.09,1842810
8/17/2022 7:30,63.4188,1854030
8/17/2022 7:35,74.0757,1999650
8/17/2022 7:40,84.9637,2186980
8/17/2022 7:45,97.5109,2477690
8/17/2022 7:50,110.5287,2821910
8/17/2022 7:55,126.064,3266180
8/17/2022 8:00,140.494,3702280
8/17/2022 8:05,156.007,4212690
8/17/2022 8:10,173.269,4804460
8/17/2022 8:15,191.0787,5450700
8/17/2022 8:20,208.493,6133050
8/17/2022 8:25,223.7763,6744880
8/17/2022 8:30,242.6087,7475130
8/17/2022 8:35,260.5467,8163720
8/17/2022 8:40,279.1283,8879960
8/17/2022 8:45,298.489,9603510
8/17/2022 8:50,317.759,10366400
8/17/2022 8:55,336.206,11066100
8/17/2022 9:00,354.4737,11795400
8/17/2022 9:05,374.0143,12552100
8/17/2022 9:10,390.7937,13230600
8/17/2022 9:15,409.14,13920700
8/17/2022 9:20,426.4517,14599600
8/17/2022 9:25,446.274,15290300
8/17/2022 9:30,465.1823,15958800
8/17/2022 9:35,483.745,16608000
8/17/2022 9:40,500.3767,17198200
8/17/2022 9:45,518.5563,17778600
8/17/2022 9:50,536.994,18379800
8/17/2022 9:55,556.674,18937900
8/17/2022 10:00,570.9723,19473200
8/17/2022 10:05,590.0577,20052800
8/17/2022 10:10,605.8403,20612200
8/17/2022 10:15,621.349,21153800
8/17/2022 10:20,638.8927,21657000
8/17/2022 10:25,656.5143,22234900
8/17/2022 10:30,672.0687,22764000
8/17/2022 10:35,687.3687,23271800
8/17/2022 10:40,703.2057,23747100
8/17/2022 10:45,718.3787,24271400
8/17/2022 10:50,732.7473,24736500
8/17/2022 10:55,744.4443,25102200
8/17/2022 11:00,757.6817,25487600
8/17/2022 11:05,772.4963,25927600
8/17/2022 11:10,783.3943,26263000
8/17/2022 11:15,797.9103,26800300
8/17/2022 11:20,809.1663,27114000
8/17/2022 11:25,820.34,27396000
8/17/2022 11:30,832.696,27869500
8/17/2022 11:35,759.4997,22388200
8/17/2022 11:40,857.306,28230300
8/17/2022 11:45,876.4113,28473100
8/17/2022 11:50,880.048,28459300
8/17/2022 11:55,887.225,28406300
8/17/2022 12:00,906.072,28634700
8/17/2022 12:05,924.5613,28601500
8/17/2022 12:10,943.401,28684600
8/17/2022 12:15,971.221,28475900
8/17/2022 12:20,938.5877,28700000
8/17/2022 12:25,952.998,28660100
8/17/2022 12:30,949.4593,28701400
8/17/2022 12:35,997.509,28782700
8/17/2022 12:40,1032.1733,28760500
8/17/2022 12:45,989.8457,28686300
8/17/2022 12:50,982.4143,28705500
8/17/2022 12:55,986.9203,28712200
8/17/2022 13:00,1006.6653,28729100
8/17/2022 13:05,978.2993,27760600
8/17/2022 13:10,1029.0933,28766500
8/17/2022 13:15,1044.8,28708900
8/17/2022 13:20,1059.1133,28783500
8/17/2022 13:25,677.0623,23510400
8/17/2022 13:30,542.9067,16986400
8/17/2022 13:35,423.3187,16317200
8/17/2022 13:40,973.588,25017000
8/17/2022 13:45,1054.3687,27951900
8/17/2022 13:50,1024.842,28116200
8/17/2022 13:55,850.7157,25818500
8/17/2022 14:00,902.4443,28145600
8/17/2022 14:05,600.5953,16522800
8/17/2022 14:10,826.7797,26520600
8/17/2022 14:15,451.9043,15746500
8/17/2022 14:20,440.24,17222700
8/17/2022 14:25,769.9953,24790300
8/17/2022 14:30,994.9233,28733200
8/17/2022 14:35,1126.1267,27092700
8/17/2022 14:40,834.963,27444700
8/17/2022 14:45,409.1107,15628700
8/17/2022 14:50,300.519,12964300
8/17/2022 14:55,825.6827,26365600
8/17/2022 15:00,275.893,12304700
8/17/2022 15:05,348.336,12629900
8/17/2022 15:10,257.5557,9134610
8/17/2022 15:15,252.5717,10569600
8/17/2022 15:20,153.861,7094550
8/17/2022 15:25,809.116,25323800
8/17/2022 15:30,888.004,28719000
8/17/2022 15:35,616.095,17789000
8/17/2022 15:40,649.246,23585000
8/17/2022 15:45,821.7507,27164500
8/17/2022 15:50,817.0697,23588400
8/17/2022 15:55,355.9813,6915310
8/17/2022 16:00,193.8813,7412630
8/17/2022 16:05,615.5727,22234900
8/17/2022 16:10,765.876,26138700
8/17/2022 16:15,269.2213,9962560
8/17/2022 16:20,753.9627,23027500
8/17/2022 16:25,765.5573,24882200
8/17/2022 16:30,251.6893,8094210
8/17/2022 16:35,136.0607,4453800
8/17/2022 16:40,300.7867,11214900
8/17/2022 16:45,173.501,7830030
8/17/2022 16:50,151.0457,5081520
8/17/2022 16:55,137.1683,4907550
8/17/2022 17:00,237.4373,8270970
8/17/2022 17:05,153.2107,4931230
8/17/2022 17:10,120.6727,3830260
8/17/2022 17:15,202.6597,6513250
8/17/2022 17:20,305.8143,10374600
8/17/2022 17:25,260.8807,8852540
8/17/2022 17:30,158.1583,5933220
8/17/2022 17:35,113.5903,3657630
8/17/2022 17:40,78.461,2411220
8/17/2022 17:45,59.4101,1687450
8/17/2022 17:50,42.3019,1081990
8/17/2022 17:55,34.2826,821205
8/17/2022 18:00,34.5077,831150
8/17/2022 18:05,27.2266,577200
8/17/2022 18:10,19.2234,316950
8/17/2022 18:15,14.2867,143550
8/17/2022 18:20,8.0727,0
8/17/2022 18:25,12.262,0
8/17/2022 18:30,24.6533,0
8/17/2022 18:35,11.0853,0
8/17/2022 18:40,4.3994,0
8/17/2022 18:45,4.3148,0
8/17/2022 18:50,2.7465,0
8/17/2022 18:55,2.1917,0
8/17/2022 19:00,,0
8/17/2022 19:05,0.1192,0
8/17/2022 19:10,0.9351,0
8/17/2022 19:15,0.4643,0
8/17/2022 19:20,0.3581,0
8/17/2022 19:25,0.7174,0
8/17/2022 19:30,0.7174,0
8/17/2022 19:35,,0
8/17/2022 19:40,,0
8/17/2022 19:45,0.2392,0
8/17/2022 19:50,,0
8/17/2022 19:55,,0
8/17/2022 20:00,,0
8/17/2022 20:05,,0
8/17/2022 20:10,0.686,0
8/17/2022 20:15,1.0438,0
8/17/2022 20:20,0.8151,0
8/17/2022 20:25,0.1193,0
8/17/2022 20:30,0,0
8/17/2022 20:35,0.4573,0
8/17/2022 20:40,0,0
8/17/2022 20:45,0,0
8/17/2022 20:50,0,0
8/17/2022 20:55,0,0
8/17/2022 21:00,,0
8/17/2022 21:05,,0
8/17/2022 21:10,0,0
8/17/2022 21:15,0,0
8/17/2022 21:20,0.2287,0
8/17/2022 21:25,,0
8/17/2022 21:30,,0
8/17/2022 21:35,0,0
8/17/2022 21:40,0,0
8/17/2022 21:45,,0
8/17/2022 21:50,0.4573,0
8/17/2022 21:55,0,0
8/17/2022 22:00,0,0
8/17/2022 22:05,0,0
8/17/2022 22:10,0.0797,0
8/17/2022 22:15,0,0
8/17/2022 22:20,0,0
8/17/2022 22:25,,0
8/17/2022 22:30,,0
8/17/2022 22:35,0,0
8/17/2022 22:40,0,0
8/17/2022 22:45,,0
8/17/2022 22:50,,0
8/17/2022 22:55,0,0
8/17/2022 23:00,0,0
8/17/2022 23:05,0,0
8/17/2022 23:10,,0
8/17/2022 23:15,0,0
8/17/2022 23:20,0,0
8/17/2022 23:25,0,0
8/17/2022 23:30,,0
8/17/2022 23:35,,0
8/17/2022 23:40,,0
8/17/2022 23:45,0,0
8/17/2022 23:50,0,0
8/17/2022 23:55,0,0
8/18/2022 0:00,,0
8/18/2022 0:05,0,0
8/18/2022 0:10,,0
8/18/2022 0:15,,0
8/18/2022 0:20,,0
8/18/2022 0:25,0,0
8/18/2022 0:30,0,0
8/18/2022 0:35,,0
8/18/2022 0:40,,0
8/18/2022 0:45,,0
8/18/2022 0:50,,0
8/18/2022 0:55,0,0
8/18/2022 1:00,,0
8/18/2022 1:05,0,0
8/18/2022 1:10,0,0
8/18/2022 1:15,0,0
8/18/2022 1:20,,0
8/18/2022 1:25,,0
8/18/2022 1:30,0.1196,0
8/18/2022 1:35,,0
8/18/2022 1:40,0,0
8/18/2022 1:45,,0
8/18/2022 1:50,,0
8/18/2022 1:55,0,0
8/18/2022 2:00,,0
8/18/2022 2:05,,0
8/18/2022 2:10,,0
8/18/2022 2:15,,0
8/18/2022 2:20,0,0
8/18/2022 2:25,,0
8/18/2022 2:30,,0
8/18/2022 2:35,,0
8/18/2022 2:40,,0
8/18/2022 2:45,0,0
8/18/2022 2:50,,0
8/18/2022 2:55,,0
8/18/2022 3:00,0,0
8/18/2022 3:05,,0
8/18/2022 3:10,,0
8/18/2022 3:15,,0
8/18/2022 3:20,,0
8/18/2022 3:25,0,0
8/18/2022 3:30,,0
8/18/2022 3:35,0,0
8/18/2022 3:40,0.4573,0
8/18/2022 3:45,0,0
8/18/2022 3:50,0,0
8/18/2022 3:55,0,0
8/18/2022 4:00,0,0
8/18/2022 4:05,0,0
8/18/2022 4:10,,0
8/18/2022 4:15,0,0
8/18/2022 4:20,0,0
8/18/2022 4:25,,0
8/18/2022 4:30,0.4573,0
8/18/2022 4:35,,0
8/18/2022 4:40,0,0
8/18/2022 4:45,0,0
8/18/2022 4:50,0,0
8/18/2022 4:55,0,0
8/18/2022 5:00,0,0
8/18/2022 5:05,0,0
8/18/2022 5:10,0,0
8/18/2022 5:15,0,0
8/18/2022 5:20,0,0
8/18/2022 5:25,,0
8/18/2022 5:30,,0
8/18/2022 5:35,0,0
8/18/2022 5:40,0,0
8/18/2022 5:45,0,0
8/18/2022 5:50,,0
8/18/2022 5:55,,0
8/18/2022 6:00,0,0
8/18/2022 6:05,0,0
8/18/2022 6:10,0.7174,0
8/18/2022 6:15,2.0789,0
8/18/2022 6:20,2.6587,0
8/18/2022 6:25,3.8431,0
8/18/2022 6:30,5.4456,0
8/18/2022 6:35,9.4515,16215
8/18/2022 6:40,17.0873,268170
8/18/2022 6:45,23.2088,480675
8/18/2022 6:50,30.4248,749685
8/18/2022 6:55,36.2412,965070
8/18/2022 7:00,39.1456,1045720
8/18/2022 7:05,37.8852,991545
8/18/2022 7:10,35.1463,907590
8/18/2022 7:15,32.5667,827475
8/18/2022 7:20,29.2707,715680
8/18/2022 7:25,26.2859,604830
8/18/2022 7:30,22.2007,475500
8/18/2022 7:35,20.6389,431160
8/18/2022 7:40,18.9114,388185
8/18/2022 7:45,18.2813,364215
8/18/2022 7:50,18.2811,370350
8/18/2022 7:55,17.5814,332580
8/18/2022 8:00,14.0432,219915
8/18/2022 8:05,12.9419,171405
8/18/2022 8:10,15.7084,349095
8/18/2022 8:15,26.4181,710625
8/18/2022 8:20,30.2392,903675
8/18/2022 8:25,37.5531,1138260
8/18/2022 8:30,42.458,1390930
8/18/2022 8:35,50.7307,1663530
8/18/2022 8:40,54.8033,1837270
8/18/2022 8:45,49.8097,1609200
8/18/2022 8:50,49.8188,1630920
8/18/2022 8:55,51.1443,1668030
8/18/2022 9:00,66.1576,2348180
8/18/2022 9:05,76.7613,2722260
8/18/2022 9:10,70.3702,2438490
8/18/2022 9:15,82.7365,3023150
8/18/2022 9:20,61.1909,2048740
8/18/2022 9:25,76.3958,2767590
8/18/2022 9:30,117.4737,4680230
8/18/2022 9:35,140.0643,5483560
8/18/2022 9:40,130.8613,5298240
8/18/2022 9:45,100.4078,3829590
8/18/2022 9:50,69.0298,2303700
8/18/2022 9:55,75.0914,2766410
8/18/2022 10:00,124.8203,4714570
8/18/2022 10:05,130.9397,4957560
8/18/2022 10:10,136.6497,5301920
8/18/2022 10:15,139.1767,5371840
8/18/2022 10:20,125.8673,4770520
8/18/2022 10:25,129.6257,4882740
8/18/2022 10:30,114.4447,4173040
8/18/2022 10:35,93.011,3483410
8/18/2022 10:40,100.8979,3846970
8/18/2022 10:45,109.4483,4141750
8/18/2022 10:50,96.2442,3496710
8/18/2022 10:55,90.0221,3331330
8/18/2022 11:00,106.873,4126900
8/18/2022 11:05,111.4407,4317520
8/18/2022 11:10,117.1317,4551870
8/18/2022 11:15,122.1873,4770040
8/18/2022 11:20,132.0063,5191530
8/18/2022 11:25,137.4007,5356350
8/18/2022 11:30,131.6953,5240160
8/18/2022 11:35,150.9337,5996460
8/18/2022 11:40,171.5453,6751470
8/18/2022 11:45,183.8707,7230580
8/18/2022 11:50,210.5777,8356200
8/18/2022 11:55,233.992,9214790
8/18/2022 12:00,268.79,10748900
8/18/2022 12:05,291.668,11172000
8/18/2022 12:10,333.4823,13200500
8/18/2022 12:15,390.8737,15171300
8/18/2022 12:20,403.428,15773800
8/18/2022 12:25,430.5973,16090200
8/18/2022 12:30,467.411,17134800
8/18/2022 12:35,438.8577,16204600
8/18/2022 12:40,370.5737,13572100
8/18/2022 12:45,345.8583,13248200
8/18/2022 12:50,322.517,12371300
8/18/2022 12:55,292.4927,11243900
8/18/2022 13:00,257.1887,9915750
8/18/2022 13:05,225.4867,8883380
8/18/2022 13:10,212.332,8278460
8/18/2022 13:15,212.6083,8315770
8/18/2022 13:20,222.662,8799710
8/18/2022 13:25,251.4577,9985440
8/18/2022 13:30,272.369,10719400
8/18/2022 13:35,280.6097,10873200
8/18/2022 13:40,283.3047,11070800
8/18/2022 13:45,321.489,12595600
8/18/2022 13:50,324.6057,12611100
8/18/2022 13:55,344.816,13338400
8/18/2022 14:00,360.4947,13820400
8/18/2022 14:05,365.1513,14001500
8/18/2022 14:10,389.422,14822800
8/18/2022 14:15,408.1513,15277500
8/18/2022 14:20,374.897,13920300
8/18/2022 14:25,374.7707,13964000
8/18/2022 14:30,373.311,13903500
8/18/2022 14:35,371.4813,13838000
8/18/2022 14:40,368.4337,13721900
8/18/2022 14:45,375.0877,13926600
8/18/2022 14:50,380.984,14105600
8/18/2022 14:55,394.7477,14835400
8/18/2022 15:00,427.8773,15815100
8/18/2022 15:05,468.444,17320500
8/18/2022 15:10,559.196,19997200
8/18/2022 15:15,525.4837,18577600
8/18/2022 15:20,533.8427,19355500
8/18/2022 15:25,664.346,22261200
8/18/2022 15:30,426.5393,14810700
8/18/2022 15:35,408.7137,14417700
8/18/2022 15:40,374.6163,13461400
8/18/2022 15:45,412.518,14991500
8/18/2022 15:50,416.2283,14765800
8/18/2022 15:55,365.3613,13019100
8/18/2022 16:00,313.9557,11065400
8/18/2022 16:05,286.8763,10156700
8/18/2022 16:10,297.5647,10605600
8/18/2022 16:15,302.2193,10794500
8/18/2022 16:20,323.5687,11467300
8/18/2022 16:25,363.638,12913000
8/18/2022 16:30,332.7483,11969000
8/18/2022 16:35,380.0753,13551500
8/18/2022 16:40,310.9683,10674800
8/18/2022 16:45,262.9763,9105620
8/18/2022 16:50,240.846,8469150
8/18/2022 16:55,227.9587,8082190
8/18/2022 17:00,228.798,8241500
8/18/2022 17:05,256.2413,9367530
8/18/2022 17:10,268.8337,9609390
8/18/2022 17:15,412.4397,15195000
8/18/2022 17:20,278.9643,10227500
8/18/2022 17:25,337.0127,11648100
8/18/2022 17:30,226.125,7546110
8/18/2022 17:35,188.5317,6448270
8/18/2022 17:40,190.5707,6485130
8/18/2022 17:45,196.043,6670830
8/18/2022 17:50,148.2417,4984980
8/18/2022 17:55,143.6513,4857990
8/18/2022 18:00,134.3003,4477030
8/18/2022 18:05,129.4087,4274530
8/18/2022 18:10,149.882,5164900
8/18/2022 18:15,225.3797,7560900
8/18/2022 18:20,239.988,7881990
8/18/2022 18:25,228.5583,7392190
8/18/2022 18:30,181.3743,5553300
8/18/2022 18:35,119.9703,3509370
8/18/2022 18:40,88.9577,2565680
8/18/2022 18:45,156.6983,4269340
8/18/2022 18:50,67.4307,1725220
8/18/2022 18:55,36.935,877740
8/18/2022 19:00,25.9544,529320
8/18/2022 19:05,39.6568,613980
8/18/2022 19:10,24.3109,313305
8/18/2022 19:15,10.4425,17235
8/18/2022 19:20,4.5493,0
8/18/2022 19:25,2.3911,0
8/18/2022 19:30,0.9565,0
8/18/2022 19:35,0.2391,0
8/18/2022 19:40,0,0
8/18/2022 19:45,,0
8/18/2022 19:50,,0
8/18/2022 19:55,,0
8/18/2022 20:00,,0
8/18/2022 20:05,,0
8/18/2022 20:10,,0
8/18/2022 20:15,,0
8/18/2022 20:20,0,0
8/18/2022 20:25,,0
8/18/2022 20:30,0,0
8/18/2022 20:35,,0
8/18/2022 20:40,,0
8/18/2022 20:45,0,0
8/18/2022 20:50,0,0
8/18/2022 20:55,,0
8/18/2022 21:00,,0
8/18/2022 21:05,,0
8/18/2022 21:10,,0
8/18/2022 21:15,,0
8/18/2022 21:20,,0
8/18/2022 21:25,,0
8/18/2022 21:30,0,0
8/18/2022 21:35,,0
8/18/2022 21:40,,0
8/18/2022 21:45,,0
8/18/2022 21:50,,0
8/18/2022 21:55,,0
8/18/2022 22:00,,0
8/18/2022 22:05,,0
8/18/2022 22:10,,0
8/18/2022 22:15,,0
8/18/2022 22:20,,0
8/18/2022 22:25,,0
8/18/2022 22:30,,0
8/18/2022 22:35,,0
8/18/2022 22:40,,0
8/18/2022 22:45,,0
8/18/2022 22:50,,0
8/18/2022 22:55,,0
8/18/2022 23:00,,0
8/18/2022 23:05,,0
8/18/2022 23:10,,0
8/18/2022 23:15,,0
8/18/2022 23:20,,0
8/18/2022 23:25,,0
8/18/2022 23:30,,0
8/18/2022 23:35,,0
8/18/2022 23:40,,0
8/18/2022 23:45,,0
8/18/2022 23:50,,0
8/18/2022 23:55,,0
8/19/2022 0:00,,0
8/19/2022 0:05,,0
8/19/2022 0:10,,0
8/19/2022 0:15,0,0
8/19/2022 0:20,,0
8/19/2022 0:25,,0
8/19/2022 0:30,,0
8/19/2022 0:35,,0
8/19/2022 0:40,,0
8/19/2022 0:45,0,0
8/19/2022 0:50,,0
8/19/2022 0:55,0,0
8/19/2022 1:00,0,0
8/19/2022 1:05,0,0
8/19/2022 1:10,,0
8/19/2022 1:15,,0
8/19/2022 1:20,,0
8/19/2022 1:25,,0
8/19/2022 1:30,0,0
8/19/2022 1:35,0,0
8/19/2022 1:40,,0
8/19/2022 1:45,0,0
8/19/2022 1:50,0,0
8/19/2022 1:55,,0
8/19/2022 2:00,,0
8/19/2022 2:05,0,0
8/19/2022 2:10,0,0
8/19/2022 2:15,0,0
8/19/2022 2:20,,0
8/19/2022 2:25,0,0
8/19/2022 2:30,0,0
8/19/2022 2:35,,0
8/19/2022 2:40,,0
8/19/2022 2:45,0,0
8/19/2022 2:50,,0
8/19/2022 2:55,,0
8/19/2022 3:00,,0
8/19/2022 3:05,,0
8/19/2022 3:10,0,0
8/19/2022 3:15,,0
8/19/2022 3:20,,0
8/19/2022 3:25,,0
8/19/2022 3:30,,0
8/19/2022 3:35,0,0
8/19/2022 3:40,0,0
8/19/2022 3:45,,0
8/19/2022 3:50,,0
8/19/2022 3:55,,0
8/19/2022 4:00,,0
8/19/2022 4:05,0,0
8/19/2022 4:10,,0
8/19/2022 4:15,,0
8/19/2022 4:20,0,0
8/19/2022 4:25,,0
8/19/2022 4:30,,0
8/19/2022 4:35,,0
8/19/2022 4:40,0,0
8/19/2022 4:45,,0
8/19/2022 4:50,,0
8/19/2022 4:55,0,0
8/19/2022 5:00,,0
8/19/2022 5:05,,0
8/19/2022 5:10,,0
8/19/2022 5:15,,0
8/19/2022 5:20,,0
8/19/2022 5:25,,0
8/19/2022 5:30,,0
8/19/2022 5:35,,0
8/19/2022 5:40,,0
8/19/2022 5:45,,0
8/19/2022 5:50,,0
8/19/2022 5:55,,0
8/19/2022 6:00,,0
8/19/2022 6:05,0,0
8/19/2022 6:10,1.1957,0
8/19/2022 6:15,3.7529,0
8/19/2022 6:20,7.2129,0
8/19/2022 6:25,12.8632,94335
8/19/2022 6:30,19.9195,333870
8/19/2022 6:35,26.041,539745
8/19/2022 6:40,33.4961,781815
8/19/2022 6:45,37.8138,963180
8/19/2022 6:50,43.2981,1155910
8/19/2022 6:55,48.0067,1321480
